total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
363809,303004,Wage/Salaries,127551,31674,5880,1629,6880,69600,4688,12546,8808,5220,20478,8050,0,67289,8093
234000,200017,Enterpreneurial Activities,86377,19940,1666,0,4090,51840,718,15354,4926,3960,10446,700,0,38350,4535
370830,352726,Wage/Salaries,175090,39870,2808,1629,11845,65520,9024,11904,3000,2570,27066,2400,0,21744,2323
193570,188520,Wage/Salaries,78876,24750,9308,9050,3740,52200,126,6048,0,0,4422,0,0,5478,565
197740,173506,Wage/Salaries,58278,28120,5230,9050,4080,48180,440,7428,4800,0,5100,2800,0,27448,3170
535600,437606,Wage/Salaries,155132,60250,0,0,17060,68910,27750,43380,28500,0,33324,3300,0,104366,12594
302164,276985,Wage/Salaries,125122,25570,1098,0,4655,73440,4620,14340,4800,0,19140,4200,0,29692,3305
335629,234506,Wage/Salaries,76052,50220,5616,0,8110,59100,210,7206,5400,0,21192,1400,0,114203,15751
640160,394607,Enterpreneurial Activities,114449,61650,0,0,10550,83580,32968,39744,33204,0,10962,7500,0,289576,44048
198800,167984,Other sources of Income,60441,9760,0,0,4610,67482,7167,2946,6000,400,6678,2500,0,35135,4211
172420,104777,Wage/Salaries,58802,4925,0,0,4395,28530,318,300,1200,175,4932,1200,0,70374,10021
307800,296933,Wage/Salaries,65335,1300,3744,3258,6270,157140,3160,30942,3600,0,20184,2000,0,13831,1459
272900,231667,Wage/Salaries,117992,24017,458,0,4320,49512,2962,756,3354,3570,18726,6000,0,49512,6000
230359,191637,Wage/Salaries,78228,33225,1280,3439,3880,41922,3119,9702,1950,0,13392,1500,0,40185,4745
346548,207822,Wage/Salaries,67309,29887,0,0,2400,54156,1172,22302,8100,0,15996,6500,0,159569,24264
323536,226011,Wage/Salaries,133009,32050,230,0,1685,22086,9379,48,1170,0,16854,9500,0,99010,12976
192888,188063,Wage/Salaries,85762,6660,2990,364,1225,38340,15236,20220,3384,0,12282,1600,0,5898,611
271337,267354,Wage/Salaries,114246,12070,0,0,1450,69588,28270,9636,15648,0,16446,0,0,4666,476
129080,112972,Wage/Salaries,53346,15105,1140,5792,2390,27024,1061,312,0,480,5922,400,0,20049,2378
190870,147082,Enterpreneurial Activities,68529,20455,2080,1810,1010,34962,4888,390,1350,180,5328,6100,0,44149,5444
273080,192810,Other sources of Income,111575,16416,432,0,840,39414,2531,9822,696,90,10494,500,0,85174,11327
482700,450773,Wage/Salaries,145059,41350,3162,6210,18670,118602,10490,20100,20844,16420,49866,0,0,32242,3442
103600,95018,Wage/Salaries,33145,12762,6335,9050,350,26460,3162,156,0,0,3198,400,0,9405,1033
640288,544638,Other sources of Income,128181,16550,0,1560,14045,134538,20132,8628,19602,108780,37422,55200,0,98093,11350
494970,293119,Wage/Salaries,116622,19266,1134,3982,9250,42300,6361,36678,13320,2680,32526,9000,0,255568,41526
131850,131835,Other sources of Income,83620,4660,0,0,4545,24156,1624,288,2112,0,10110,720,0,18,2
217400,216216,Other sources of Income,76740,5200,0,2715,5193,81246,29300,1680,1200,0,8442,4500,0,1374,138
91701,83896,Wage/Salaries,34707,4160,7602,7059,2020,20988,34,2628,300,0,3378,1020,0,9254,1033
698964,574509,Wage/Salaries,262693,98120,5062,1560,10900,52152,3560,85914,12600,420,29028,12500,0,154000,19444
311028,234550,Other sources of Income,91078,17000,216,0,7395,97242,1003,2712,900,790,10014,6200,0,79477,10055
580847,515913,Wage/Salaries,198042,68420,2184,2896,10045,102540,6744,37566,9300,25510,48366,4300,0,75748,8704
163924,142682,Wage/Salaries,82921,23190,540,3620,2300,14436,355,5106,1938,850,6576,850,0,23109,2663
911698,642402,Wage/Salaries,177225,43940,336,1560,13586,141300,6115,105000,37500,0,102840,13000,0,319598,44927
406684,309188,Other sources of Income,130034,27630,720,7240,2600,103320,1096,10542,2682,0,19644,3680,0,113827,15026
353390,302958,Wage/Salaries,145702,40930,0,0,1530,54228,52,20160,2688,0,22668,15000,0,60467,7253
728889,466367,Other sources of Income,221437,73280,0,0,10055,74400,2039,4140,11394,7440,56130,6052,0,304190,44853
211800,148930,Enterpreneurial Activities,94135,15470,0,0,2155,19470,840,4398,1248,2715,8478,21,0,79561,11572
333674,227056,Wage/Salaries,146966,19660,6750,780,2971,30102,242,3768,2712,915,9168,3022,0,124838,17836
109661,98888,Other sources of Income,42639,4292,0,0,1215,20820,19088,4260,864,0,3180,2530,0,12041,1350
176317,128234,Wage/Salaries,52544,5330,0,0,875,43326,1897,14412,5898,0,3402,550,0,49927,6459
98518,78868,Other sources of Income,32365,3973,27,0,230,27912,91,8232,390,0,4548,1100,0,23490,3001
114200,81436,Wage/Salaries,23062,14962,1050,11220,1110,22320,550,480,2136,0,3546,1000,0,37599,5157
589489,562356,Wage/Salaries,292344,76876,0,13075,9850,65544,1373,30570,5808,17140,46776,3000,0,29560,3116
224813,198576,Wage/Salaries,85145,20005,1300,3258,2625,54360,754,9408,648,785,19788,500,0,29524,3383
705909,684950,Wage/Salaries,285242,101190,1820,4344,15275,138102,8263,36690,17496,18070,50268,8190,0,22991,2381
154100,143647,Enterpreneurial Activities,74295,19680,1549,3620,1795,35994,426,408,1272,0,4608,0,0,10864,1166
155320,128183,Wage/Salaries,61223,9408,1330,4344,1540,36540,1942,2070,972,0,8814,0,0,30092,3649
461100,385651,Other sources of Income,83958,12570,0,0,5200,106122,42129,21186,20340,0,94146,0,0,76493,8936
411202,328781,Wage/Salaries,107160,39420,270,0,10200,73320,13117,25242,3060,0,46992,10000,0,97434,12408
460921,376769,Wage/Salaries,202661,32920,5616,0,1665,68388,2062,23022,5880,2750,15972,15833,0,102852,12998
662588,546280,Wage/Salaries,164844,46020,204,0,15535,99558,44573,40596,52308,0,72642,10000,0,119570,14174
314760,264948,Wage/Salaries,116701,15285,1488,6272,1310,72360,1435,13644,2382,12777,21294,0,0,50535,5876
434476,412365,Wage/Salaries,197091,61055,0,4160,11275,64500,5443,35100,5100,45,28596,0,0,25045,2666
286508,237641,Wage/Salaries,106019,49730,3570,4887,7640,35400,378,12480,1848,1475,14214,0,0,56222,6870
502271,343651,Other sources of Income,158440,34370,1404,0,10379,77880,4208,12018,17190,1890,25872,0,0,167084,22548
133380,101435,Other sources of Income,38408,5460,0,0,1230,36780,11239,1056,336,0,5076,1850,0,33976,4315
463400,393546,Wage/Salaries,142530,94700,0,0,4400,71160,350,23436,9000,0,41370,6600,0,74194,8677
485716,396741,Wage/Salaries,164871,38260,4210,0,3500,87000,15058,30372,20202,2200,27918,3150,0,109733,13921
467160,371128,Enterpreneurial Activities,161416,33988,0,0,4005,63414,5919,9336,13350,55380,14220,3800,6300,115223,14838
736835,527770,Wage/Salaries,139451,69150,570,0,4540,133260,2387,45354,35328,53000,44730,0,0,267303,38540
534179,424144,Wage/Salaries,218458,79095,1530,9128,3650,48870,579,7674,1638,1760,33762,18000,0,130255,16695
78232,65919,Other sources of Income,27270,2080,80,3077,925,20520,5661,960,714,0,4632,0,0,15170,1867
341586,180610,Wage/Salaries,77002,18830,528,2172,3105,21234,8115,8292,1200,5350,22782,12000,0,176642,27609
468782,395013,Wage/Salaries,211555,29400,6398,0,7185,60000,1567,17202,10536,11400,25770,14000,0,86860,10538
249923,221191,Wage/Salaries,112739,17882,2732,4887,4730,37086,10417,12522,1080,3290,11802,2024,0,30587,3456
91847,74606,Wage/Salaries,30955,11738,1050,2103,415,18822,135,1326,180,0,5382,2500,0,18728,2285
145009,138003,Wage/Salaries,82592,5684,1290,1448,1860,29256,1103,5886,1260,1546,6006,72,0,7701,815
345850,333271,Other sources of Income,149042,48650,198,10860,13315,74850,11028,3894,2082,1280,18012,60,0,13969,1459
496962,479518,Wage/Salaries,191261,91610,6180,14528,13105,82680,1764,30036,5100,1100,32154,10000,0,21239,2231
197928,173135,Wage/Salaries,73608,21180,6650,208,1390,45846,9835,2088,780,0,11550,0,0,27652,3191
228921,157318,Wage/Salaries,72834,25280,2420,1448,3640,28692,2208,8544,3120,660,8022,450,0,90172,13301
353486,276123,Wage/Salaries,111069,39824,390,1086,9080,55980,6452,16068,6498,0,28176,1500,0,97103,12920
343392,330731,Wage/Salaries,164447,59423,1454,4163,7845,28740,1005,17154,11970,6500,27930,100,0,14850,1559
197113,188572,Wage/Salaries,69760,26316,0,0,4980,52680,1528,14454,1500,2600,13554,1200,0,9281,975
266160,230170,Other sources of Income,82338,8644,0,0,7180,99804,2442,4644,9900,1750,9468,4000,0,38505,4444
629947,554315,Wage/Salaries,197136,66477,2730,0,21630,106620,900,58086,20460,26250,47526,6500,0,96320,11421
210713,210196,Wage/Salaries,78154,19310,2730,0,4060,76410,2583,8670,3300,1015,11964,2000,0,543,54
689400,441999,Enterpreneurial Activities,184144,23640,7280,0,15230,108084,4261,7134,14400,50400,15426,12000,0,277790,40197
207328,195560,Wage/Salaries,95856,15896,0,0,4950,58710,1354,3114,2100,1100,10980,1500,0,15125,1647
502427,465998,Other sources of Income,104102,26200,2802,10860,15795,163620,8681,14622,29286,17541,59562,12927,0,46202,5135
213789,168768,Wage/Salaries,69500,8684,912,2460,19645,35100,607,4608,3138,1000,18114,5000,0,45947,5602
493820,417524,Wage/Salaries,117288,53666,1170,1629,15500,86460,540,48426,21984,30977,33084,6800,0,97178,12041
251202,173060,Wage/Salaries,64895,30656,4514,650,2955,42888,690,6936,6150,750,7476,4500,0,87956,12219
878930,245896,Enterpreneurial Activities,102718,18340,1524,6984,5920,71760,3974,3876,5220,3340,18240,4000,0,738595,144797
195070,96515,Wage/Salaries,26111,16380,2780,5430,800,34578,56,6834,1044,0,2502,0,0,119695,20611
477142,304130,Wage/Salaries,160285,41570,10237,3680,3435,46452,668,21450,5166,0,9540,1647,0,178965,24832
222036,171042,Wage/Salaries,63821,19820,988,9955,785,38520,961,22692,3192,0,10308,0,0,60976,8046
1573497,587789,Wage/Salaries,147111,36420,570,14213,9045,122796,812,103848,55200,40200,45000,12574,0,1218333,234179
975007,567463,Other sources of Income,125046,41040,240,8145,3925,104820,447,18234,17040,217800,24240,6486,0,432038,63433
716983,457116,Other sources of Income,160462,51474,0,0,14255,96510,1009,59010,10464,37360,22098,4474,0,309940,46557
371840,306135,Other sources of Income,111932,35976,1184,12670,6450,76056,8339,17310,12324,2498,20496,900,0,77857,9670
372894,231253,Wage/Salaries,116466,24250,0,0,475,61458,1410,5244,3120,0,18330,500,0,176933,27763
353833,276621,Wage/Salaries,141917,30180,6682,16290,2940,43098,560,8232,5760,750,20112,100,0,84989,10727
174563,130238,Other sources of Income,37477,3120,0,0,2795,58878,14126,6984,3600,0,3258,0,0,57038,7983
198968,184167,Wage/Salaries,79195,22845,1231,1086,1825,26688,895,10398,2322,690,12792,24200,0,18617,2072
302446,240544,Wage/Salaries,119247,27355,962,2172,4150,46506,1890,2844,2580,3420,29418,0,0,68600,8568
185151,147907,Wage/Salaries,97842,26595,0,3932,950,12942,654,1032,0,0,3960,0,0,42202,5295
372689,362211,Wage/Salaries,178725,36748,2750,3258,9630,69960,9100,24744,3780,5360,15156,3000,0,12282,1275
536230,521318,Wage/Salaries,219855,90770,3432,1300,9664,69330,40,54378,7878,445,41226,23000,0,15613,1609
232111,208806,Wage/Salaries,104801,21915,755,880,4159,45522,1686,8796,9600,0,10692,0,0,28618,3280
411779,326796,Wage/Salaries,110723,43855,2730,6210,6465,78648,8003,29280,11400,6475,17622,5385,0,103044,13335
248487,215699,Wage/Salaries,86092,23985,1890,4344,7553,54996,2028,3420,5592,600,9264,15935,0,35448,4088
469890,440087,Enterpreneurial Activities,242800,45080,2490,2353,11750,74976,6543,4230,18978,1895,25992,3000,0,33491,3614
328650,320153,Wage/Salaries,114164,52245,1635,1144,4920,57888,2759,18750,5826,0,8022,52800,0,9437,973
554792,467014,Wage/Salaries,195039,48680,3052,4140,10780,84108,4700,49296,15810,19915,29394,2100,0,103686,12604
332822,227388,Wage/Salaries,98887,29750,480,1476,6095,27096,4068,24732,5460,0,27144,2200,0,118366,16506
284388,218038,Wage/Salaries,91772,22910,8636,8176,5065,52578,1177,12048,4680,0,9096,1900,0,83772,11358
281110,273629,Wage/Salaries,115936,30730,1806,8800,7910,60600,13380,9366,6240,1285,15276,2300,0,7589,780
227270,189311,Wage/Salaries,100710,14940,2900,4344,3300,39480,1050,2838,5616,845,11088,2200,0,47881,6006
456002,351240,Wage/Salaries,140453,35310,255,0,11730,91500,8836,10110,28500,1820,18726,4000,0,117247,15060
323910,277380,Wage/Salaries,126944,18100,306,390,9980,79692,3760,6600,6840,940,21228,2600,0,57151,6911
498575,377969,Wage/Salaries,141036,29185,120,1086,8875,107796,32835,14640,8280,780,31836,1500,0,141083,18680
454552,361382,Wage/Salaries,172125,38976,16656,9050,4850,44496,4779,42102,2340,500,19008,6500,0,115321,15020
391631,366360,Wage/Salaries,202703,37780,2485,4615,8015,59928,5030,17904,3180,1235,19488,3997,0,28087,3030
348570,267021,Other sources of Income,132969,38200,0,0,7200,51162,2224,11448,5220,6908,9690,2000,0,89505,11453
300511,194826,Wage/Salaries,66773,26921,6760,5430,2000,30342,1806,13338,4212,2000,23244,12000,0,105796,14308
302978,270356,Wage/Salaries,150867,52930,780,9955,2020,35850,1370,4896,2412,50,8526,700,0,33669,3753
365895,262505,Enterpreneurial Activities,90746,10130,2556,19005,6980,93690,572,11820,6972,610,9624,9800,0,127398,18011
1312701,1309501,Other sources of Income,476464,108220,3340,6335,26230,222420,123366,96594,48798,75050,75684,47000,0,3939,395
184799,175005,Wage/Salaries,73300,25680,633,2536,3203,32490,545,17310,912,1294,16602,500,0,12727,1381
335345,266106,Wage/Salaries,101754,43444,650,0,6730,66780,1868,15732,6600,0,21498,1050,0,78089,9833
1896250,893328,Enterpreneurial Activities,296442,143400,840,5430,16740,193200,12984,36174,29802,123000,33816,1500,0,1052604,166448
279467,265669,Wage/Salaries,88948,20465,2276,5430,7720,63798,15940,11340,9876,11330,27846,700,0,15066,1595
326480,224217,Wage/Salaries,94880,40836,840,3258,1320,37518,2234,18846,3444,9705,6786,4550,0,128594,18962
306619,260278,Wage/Salaries,136044,29330,1800,543,3069,66246,1036,3960,2346,1700,8604,5600,0,52543,6261
446863,418949,Other sources of Income,131661,27420,498,0,9270,107466,39750,22518,14580,0,41106,24680,0,30306,3252
409170,296745,Wage/Salaries,120761,36080,19196,0,5345,50754,2127,12048,11700,7900,26934,3900,0,128398,17370
264797,135195,Wage/Salaries,59268,11010,1820,0,1935,48420,2798,2880,1560,0,4470,1034,0,144832,23238
133070,88253,Enterpreneurial Activities,35426,18400,0,0,935,25260,3522,456,0,0,4254,0,0,54507,8080
256836,217175,Wage/Salaries,92309,27340,420,4525,2370,45678,333,7386,756,17400,12558,6100,0,42579,5012
362167,356302,Wage/Salaries,176427,61895,4940,9774,3525,39420,899,20520,3798,1550,30204,3350,0,6988,714
147740,147060,Wage/Salaries,54123,19530,720,2172,1595,61200,112,2676,1608,0,3324,0,0,707,71
274135,228799,Wage/Salaries,99378,16010,0,0,5870,55182,2293,15102,5334,0,27330,2300,0,54490,6714
758144,540243,Wage/Salaries,146891,56250,408,0,9869,106410,5625,18090,18114,133800,33936,10850,0,224758,29342
390149,331040,Wage/Salaries,153887,45694,3882,5430,7650,61140,929,15510,2634,9070,17724,7490,0,66531,7914
89368,87828,Enterpreneurial Activities,23577,10765,0,0,500,28710,10536,6702,582,0,6156,300,0,1864,191
176336,174960,Wage/Salaries,80952,25580,570,1086,820,48180,3490,4224,720,0,8238,1100,0,1478,149
106600,102276,Other sources of Income,37496,14330,1065,4163,450,29676,520,7428,480,0,6318,350,0,5285,559
122000,112366,Wage/Salaries,43407,23090,0,0,1045,33018,615,2604,492,0,8070,25,0,10642,1166
536402,497438,Wage/Salaries,171442,87620,520,0,8265,80070,10959,75654,12780,0,37428,12700,0,50505,5635
327561,323685,Wage/Salaries,151216,49120,1125,52,5050,71688,1810,13824,2940,820,24090,1950,0,3941,399
722082,521974,Wage/Salaries,154580,49982,0,0,7765,190428,4419,31926,25500,0,51924,5450,0,202455,25988
124200,95605,Other sources of Income,39528,8700,0,0,1110,34740,1031,972,228,2180,6306,810,0,34848,4638
351973,335844,Wage/Salaries,168061,90290,160,0,1085,50556,2508,9414,1800,600,10020,1350,0,17983,1900
226740,179780,Wage/Salaries,91908,30800,190,11900,890,27252,32,4782,888,0,3138,8000,0,51467,6417
260520,196530,Wage/Salaries,90584,9490,4419,6990,5340,49956,85,18156,2520,400,4440,4150,0,66880,8479
441638,407902,Wage/Salaries,204015,84250,0,520,10650,53280,661,16860,2676,1040,33450,500,0,41869,4661
834014,628676,Other sources of Income,161752,75550,0,0,4936,149580,7876,28128,8742,155070,27042,10000,0,242499,32381
303200,189026,Other sources of Income,70414,29220,0,0,1290,36000,3048,6930,12360,0,22764,7000,0,143809,22607
619230,331610,Other sources of Income,141379,33650,100,0,3100,73326,1289,11646,17262,18600,21258,10000,0,363870,62249
250805,230273,Wage/Salaries,114950,25230,3086,2028,1250,34698,23913,10608,2580,770,11160,0,0,21159,2300
247500,223611,Other sources of Income,63900,27430,2392,1170,2150,93852,101,4224,3396,18000,6996,0,0,27756,3130
484246,355074,Wage/Salaries,136665,55749,1110,2715,4392,65238,1180,32922,17112,3410,25560,9021,0,131635,16809
492000,451664,Other sources of Income,140795,111400,0,0,20349,88836,778,19296,18162,25220,17628,9200,0,48228,5373
578572,400085,Wage/Salaries,124083,57830,765,3800,8927,75906,612,64764,13236,2880,39282,8000,0,199868,27630
380268,290277,Wage/Salaries,103712,50104,2764,0,3345,71538,4526,15486,12402,0,20736,5664,0,109600,14684
254636,186656,Wage/Salaries,63876,21635,1549,6697,2195,55944,484,13824,3552,700,15000,1200,0,72426,9429
342995,328753,Wage/Salaries,125605,63476,1092,6154,6413,43656,8156,18864,5970,23220,21276,4871,0,17902,1903
313500,229570,Other sources of Income,56007,16700,387,6335,7122,60270,20358,12972,4026,16495,26148,2750,0,92393,12212
296640,190113,Enterpreneurial Activities,52433,4308,1826,312,3430,50430,26634,5316,10812,20000,10212,4400,0,136405,21287
233176,192890,Wage/Salaries,70885,20425,3318,4344,5830,32424,2751,27876,2850,3125,14862,4200,0,48969,6108
123552,86156,Enterpreneurial Activities,35402,7245,0,0,1300,31806,2221,3156,1140,0,2886,1000,0,39194,5220
227340,222743,Wage/Salaries,52657,23780,0,0,4503,79314,631,31896,5868,0,19314,4780,0,4813,492
198235,125682,Other sources of Income,33608,8590,0,0,1250,53094,3788,14082,3114,0,6156,2000,0,87239,13209
216866,177018,Other sources of Income,42611,2520,0,2400,1600,99912,19159,768,1422,0,6426,200,0,48306,6095
264000,185367,Wage/Salaries,83544,5570,936,0,3175,40176,2124,17202,7680,1550,18810,4600,0,85578,11557
116877,113481,Wage/Salaries,47177,17900,0,0,2700,33060,248,2304,4056,0,6036,0,0,3662,379
171238,107838,Wage/Salaries,54882,15405,962,546,1025,23430,50,726,858,0,8154,1800,0,68089,9703
352850,281840,Wage/Salaries,118380,41740,1560,1612,4080,59238,4810,12780,19020,1640,10980,6000,0,78332,9735
122290,112333,Wage/Salaries,43987,16710,0,546,2150,26382,2174,4350,3120,800,12114,0,0,11595,1285
272554,213488,Other sources of Income,64640,3760,0,0,2825,91542,14053,2160,14400,0,9408,10700,0,74057,9825
198800,169324,Wage/Salaries,68778,39150,0,0,2030,22890,2024,14898,4764,0,10590,4200,0,29916,3448
183514,182815,Wage/Salaries,87255,28051,0,0,1945,28920,740,12342,4170,0,14592,4800,0,839,84
493000,433032,Wage/Salaries,161237,54306,0,0,6429,65130,68100,13506,9900,2200,48324,3900,0,63355,7193
146226,118033,Enterpreneurial Activities,59236,2120,0,0,1720,41400,1649,1968,2568,1000,6372,0,0,29070,3502
343580,258382,Wage/Salaries,101726,20400,0,0,6619,46350,1642,36294,6336,925,33090,5000,0,102707,13864
270000,249576,Other sources of Income,62388,6580,0,0,2660,92364,58962,2418,5994,0,18210,0,0,21480,2327
340826,315812,Wage/Salaries,113568,31585,1300,208,14409,53814,500,46950,4242,17550,31686,0,0,29074,3190
706000,655454,Wage/Salaries,228354,57490,300,0,16524,144948,11412,104442,15000,22180,54804,0,0,60568,6662
575800,385025,Other sources of Income,114851,53184,0,0,15000,118590,1026,32262,12540,0,37572,0,0,234422,34763
297908,183165,Other sources of Income,32335,2410,0,0,5300,105390,24194,3954,5994,0,3588,0,0,124641,18093
772850,584774,Wage/Salaries,195230,75210,522,0,18470,89766,5302,99462,19812,0,76800,4200,0,241656,33397
937300,401782,Enterpreneurial Activities,158552,37572,300,0,13460,77022,6006,29610,32694,0,40866,5700,0,673019,125500
342550,244135,Other sources of Income,109096,17005,0,0,5500,57492,4586,2550,5634,23450,18822,0,0,125990,18247
335546,260313,Other sources of Income,84941,19349,0,0,10195,76434,7086,25404,4560,0,23844,8500,0,95637,12871
2088700,729267,Enterpreneurial Activities,317458,49640,0,0,16825,118038,77548,26478,46656,0,53874,22750,0,1555168,285882
487487,307882,Wage/Salaries,117618,18795,730,543,13600,68094,4010,36834,15666,6500,24492,1000,0,205727,30357
2429796,1001199,Enterpreneurial Activities,300592,128300,730,0,71865,143610,21884,145200,74394,34250,58374,22000,0,1697835,307234
1041600,911432,Wage/Salaries,226468,90440,0,0,26389,117174,30319,144180,38178,73100,153024,12160,0,134788,15283
1022800,590972,Other sources of Income,255958,50060,450,0,19550,112692,12726,59952,29862,3000,45222,1500,0,502558,78425
681400,543894,Wage/Salaries,237086,46510,4056,9050,27920,96444,16436,13818,26700,21000,41874,3000,0,137598,16540
856300,604691,Other sources of Income,173528,58670,12844,20332,9280,106266,2725,94920,25602,74100,11424,15000,0,294227,40997
330500,214168,Enterpreneurial Activities,91201,6200,0,0,6065,58308,2326,18792,2520,17100,10656,1000,0,117718,16014
322950,198332,Wage/Salaries,75488,3660,3640,3620,4200,62016,4604,14448,2862,12200,9594,2000,0,141649,21125
421036,378341,Other sources of Income,132626,31475,870,0,14184,67890,920,54546,19200,34100,22530,0,0,48864,5525
588000,485855,Wage/Salaries,179671,73650,1450,0,9890,47700,21910,42378,15858,39440,45408,8500,0,107331,12787
185778,164631,Wage/Salaries,73701,16500,1011,986,2155,42042,3096,11622,2760,140,9618,1000,0,23712,2707
115824,102387,Other sources of Income,41728,3380,630,2208,5610,33666,1839,714,6882,0,5730,0,0,17228,2035
344358,332773,Wage/Salaries,146710,37280,0,650,6025,75300,1794,23568,6618,13800,17928,3100,0,13480,1408
468708,366545,Wage/Salaries,115641,37760,0,0,6210,93690,21866,49572,18300,0,21756,1750,0,104937,12905
800496,577188,Other sources of Income,115148,24700,0,0,7610,154782,79560,28122,34002,94550,31764,6950,0,273674,38446
479612,381735,Other sources of Income,135217,18300,360,0,1750,106680,770,55566,8682,23600,25110,5700,0,117471,15104
251503,136565,Other sources of Income,59827,3420,250,0,3450,46200,150,8406,2730,0,12132,0,0,135644,21997
453728,404061,Other sources of Income,83035,2260,241,0,6625,132780,140750,3912,21990,0,5388,7080,0,56892,6493
542657,470202,Wage/Salaries,174839,51750,0,0,15400,92028,3151,76140,15654,1550,34590,5100,0,81183,9463
281345,219729,Wage/Salaries,73129,55630,910,0,3890,23778,7050,21354,978,28000,5010,0,0,67936,8587
316000,309104,Wage/Salaries,142752,58820,0,0,1240,46938,1000,28590,6138,2000,19626,2000,0,8401,866
209050,197656,Enterpreneurial Activities,101949,16797,0,0,1450,36738,230,11262,2010,18300,7920,1000,0,14611,1586
159000,134030,Wage/Salaries,59356,12260,2196,2896,2780,34758,1470,9132,1746,0,6936,500,0,26251,3080
233838,149168,Wage/Salaries,49894,15740,0,0,2200,54978,308,10440,3432,400,10776,1000,0,94643,13699
445500,379657,Wage/Salaries,161373,46395,612,0,13125,44160,1030,39906,12354,27700,31002,2000,0,81102,9864
220544,197875,Other sources of Income,55818,5020,0,0,1975,51726,58750,3834,7320,1700,9732,2000,0,24708,2770
268890,182583,Other sources of Income,85923,4340,2594,2715,2170,60744,2969,4122,2376,570,12060,2000,0,86516,11442
156348,154847,Other sources of Income,75796,15105,0,0,4020,35004,1086,9018,3120,4690,7008,0,0,1825,185
365200,268002,Wage/Salaries,68445,45420,0,0,6079,40824,2294,25296,7392,30000,42252,0,0,123446,17405
429897,340741,Wage/Salaries,166561,30700,4488,0,10330,42852,9248,21696,11280,0,28926,14660,0,108553,14086
667054,544810,Wage/Salaries,259305,79150,2938,2896,13159,73140,2582,43230,6594,0,48036,13780,0,148475,18736
317308,262308,Wage/Salaries,102798,50400,1776,0,7150,37428,4298,19032,4758,0,32958,1710,0,67369,8430
447484,316090,Other sources of Income,152559,10632,1548,5068,19595,72390,11986,10014,2016,2730,19002,8550,0,167389,24347
820406,480194,Wage/Salaries,196188,60920,4914,0,14930,79890,2480,31254,18816,1820,64332,4650,0,364141,53639
104790,90677,Wage/Salaries,50862,3140,1560,0,1155,24018,1580,876,456,0,6030,1000,0,16943,2014
378834,339934,Enterpreneurial Activities,164600,26280,1560,2497,6870,69018,10861,9156,14088,1795,17334,15875,0,43579,4913
420120,301031,Wage/Salaries,140396,36525,0,0,8640,61290,2500,12930,7860,2600,20790,7500,0,131058,17568
211822,205032,Wage/Salaries,93337,15885,6240,0,3160,34158,1662,28020,1206,780,15084,5500,0,7204,746
294002,227086,Enterpreneurial Activities,88753,2710,0,0,1850,71592,39085,4560,1026,0,9042,8468,0,67852,8373
295780,221702,Enterpreneurial Activities,90308,14020,1198,1629,6660,76728,5585,4158,3000,1800,11016,5600,0,84457,11154
450679,317772,Wage/Salaries,113333,15430,0,6335,13850,63666,13881,45648,3600,13059,19470,9500,0,162231,23119
499728,371475,Wage/Salaries,103353,27470,4004,4602,9980,39492,56402,76482,3600,14300,23790,8000,0,163008,22752
314443,199873,Wage/Salaries,70441,25850,0,4344,3375,39900,10493,22200,2400,0,18870,2000,0,136900,20622
171502,105106,Wage/Salaries,50431,6170,0,5430,2185,20724,240,9828,360,0,8238,1500,0,74881,11128
254845,175511,Enterpreneurial Activities,55473,7220,0,0,5065,74370,4299,5376,960,12650,7698,2400,0,85599,11645
320393,198195,Wage/Salaries,57275,4044,2782,4344,4770,84012,3610,16518,2160,850,12330,5500,0,123604,17183
238129,176903,Wage/Salaries,45513,1690,2782,4344,4380,78558,1810,16518,1440,0,14568,5300,0,77788,10861
453675,343804,Other sources of Income,116890,32880,0,0,7010,83358,24738,22458,17640,15500,15330,8000,0,140309,19312
334710,232788,Other sources of Income,75802,15870,0,0,8370,82980,8250,14436,3600,0,16380,7100,0,106201,14126
740433,284815,Other sources of Income,99432,9370,13032,2172,15700,71502,9523,12720,5700,20900,15264,9500,0,559824,106188
288688,234156,Wage/Salaries,90922,38120,0,0,9220,44562,3488,21966,3120,0,16758,6000,0,56669,6821
415292,335002,Enterpreneurial Activities,160469,24230,300,0,7300,71406,4005,17862,8580,2190,36360,2300,0,101539,13156
269900,236390,Other sources of Income,86463,15975,0,1810,2150,110598,2770,2718,2052,0,4854,7000,0,41512,4913
485996,353550,Wage/Salaries,173363,46510,780,1086,8750,54498,2213,19638,7056,0,29556,10100,0,162805,22751
271498,178223,Wage/Salaries,78804,24160,292,780,3430,47454,4867,4416,1866,0,11154,1000,0,101881,14334
208846,182772,Wage/Salaries,93086,18070,2757,2172,1830,30618,3669,17352,984,2880,9354,0,0,29617,3432
196300,143993,Other sources of Income,33285,4290,0,0,1650,87558,3348,2118,600,0,10044,1100,0,58229,7726
289640,267199,Other sources of Income,98320,42588,2349,5804,7790,55824,565,29916,2160,2995,18888,0,0,29164,3278
268029,195500,Wage/Salaries,102761,21057,0,0,2430,38196,2368,6450,2514,820,13404,5500,0,75404,9743
